source_id,recipient_id,mouse,treat,dist_um,log_depth,program_a,program_b
S001,S001_R011,M2,0,239.53317606072162,7.120527370844416,1.8792472502496613,1.8792472502496613
S001,S001_R012,M2,0,219.56886203102582,6.723914894279121,1.3181785600437008,1.3181785600437008
S001,S001_R013,M2,0,106.88702281828651,6.72351063332476,1.8165161379506793,1.8165161379506793
S001,S001_R014,M2,0,223.4784407154759,6.600403318974499,0.8942436158563372,0.8942436158563372
S001,S001_R015,M2,0,145.19832258700347,7.14753460657051,0.5088014058078465,0.5088014058078465
S001,S001_R016,M2,0,32.082794143101815,6.484657951197922,1.85261407069045,1.85261407069045
S001,S001_R017,M2,0,243.8076416365745,7.179335783669674,2.004976842126755,2.004976842126755
S001,S001_R018,M2,0,200.72714135417752,6.973041658318194,1.2392774096911947,1.2392774096911947
S001,S001_R019,M2,0,231.09254763053127,7.060078657730376,1.1454175572212701,1.1454175572212701
S001,S001_R020,M2,0,126.29886686590795,7.161635047036362,1.2717146687476,1.2717146687476
S001,S001_R021,M2,0,77.22891184626556,7.028694383058459,1.3881680856292822,1.3881680856292822
S001,S001_R022,M2,0,132.21286325332974,6.868162052730912,0.9479542270383615,0.9479542270383615
S001,S001_R023,M2,0,166.62954294081615,6.601997090053322,0.9246587380323643,0.9246587380323643
S001,S001_R024,M2,0,71.40077463904267,6.834788607215562,1.9332215588570865,1.9332215588570865
S001,S001_R025,M2,0,179.62690953762288,6.757385524360699,0.9342762502083776,0.9342762502083776
S001,S001_R026,M2,0,32.0583076427837,6.789211778248584,2.0042500134926735,2.0042500134926735
S001,S001_R027,M2,0,237.34455107718736,7.224030606873731,1.0061866304903753,1.0061866304903753
S001,S001_R028,M2,0,237.4385758845629,6.485000482447966,1.0477823575741378,1.0477823575741378
S001,S001_R029,M2,0,195.30551263587057,6.871531582563706,0.8134135295325856,0.8134135295325856
S001,S001_R030,M2,0,94.85736898683805,6.204634613890356,1.5337485623156237,1.5337485623156237
S001,S001_R031,M2,0,247.10728930634497,6.376682512897896,1.5757544134171388,1.5757544134171388
S001,S001_R032,M2,0,180.66029299967394,6.652623257924124,1.7238595602169071,1.7238595602169071
S001,S001_R033,M2,0,43.2470651587513,6.4773943108848595,1.6437090175544502,1.6437090175544502
S001,S001_R034,M2,0,106.46090567659365,6.614739890199607,0.37571366167680165,0.37571366167680165
S001,S001_R035,M2,0,138.40547171604481,6.437077990919757,1.2935445212215113,1.2935445212215113
S001,S001_R036,M2,0,36.03008664035634,6.509275215836639,0.7552470829383586,0.7552470829383586
S001,S001_R037,M2,0,78.84319285664623,6.789429390837075,1.0174969754621583,1.0174969754621583
S001,S001_R038,M2,0,118.23383990516795,7.262785863250513,0.8797351949354205,0.8797351949354205
S001,S001_R039,M2,0,91.64900422084014,6.902602815620781,1.6933623613752102,1.6933623613752102
S001,S001_R040,M2,0,6.63785359060213,6.52900198981313,1.2966152197882042,1.2966152197882042
S001,S001_R041,M2,0,39.04440264537258,6.508300464004693,1.4079107899300822,1.4079107899300822
S001,S001_R042,M2,0,168.98932481865197,7.2462047841917485,1.5591787469914826,1.5591787469914826
S001,S001_R043,M2,0,247.3001938513655,7.281405619542159,1.6050723559509712,1.6050723559509712
S001,S001_R044,M2,0,114.99743462090825,6.843190561831516,1.7053584931386419,1.7053584931386419
S001,S001_R045,M2,0,122.20338857185085,6.964407475457436,1.379137869552003,1.379137869552003
S001,S001_R046,M2,0,13.025342605906015,6.523518401470001,0.9629511317332942,0.9629511317332942
S001,S001_R047,M2,0,185.67397191141484,7.174677716675313,1.6480038890163795,1.6480038890163795
S001,S001_R048,M2,0,200.59089787555487,7.032025236579122,1.5410198342722983,1.5410198342722983
S001,S001_R049,M2,0,24.330009258542717,6.961767961636285,0.6927445881904133,0.6927445881904133
S001,S001_R050,M2,0,199.4729199064477,7.071058740298412,1.4566214887593876,1.4566214887593876
S001,S001_R051,M2,0,25.875278252531174,6.939330020353069,1.2666741617669208,1.2666741617669208
S001,S001_R052,M2,0,160.05161988901207,6.933395452991005,0.34492267888313355,0.34492267888313355
S001,S001_R053,M2,0,199.29519472429988,6.9114422219042995,1.3535813151497362,1.3535813151497362
S001,S001_R054,M2,0,6.325018825087966,7.032630656773918,1.4623252628692969,1.4623252628692969
S001,S001_R055,M2,0,42.430958325859145,6.817061478307385,1.420324332536673,1.420324332536673
S001,S001_R056,M2,0,54.271855220018494,7.0398108834604525,1.4569229186548485,1.4569229186548485
S001,S001_R057,M2,0,17.78736306643744,6.960102543058999,0.7602309699769545,0.7602309699769545
S001,S001_R058,M2,0,85.78566803882653,7.019985848523369,0.5296963038672013,0.5296963038672013
S001,S001_R059,M2,0,168.07957694704132,6.527782078761854,1.8020501179680206,1.8020501179680206
S001,S001_R060,M2,0,185.98106902107796,6.911134470259257,0.8727882019877233,0.8727882019877233
S001,S001_R061,M2,0,114.13770414075415,6.651598872974618,1.5091730261458691,1.5091730261458691
S001,S001_R062,M2,0,85.98904348834094,6.689920218530443,0.9938302536592103,0.9938302536592103
S001,S001_R063,M2,0,110.63350814014241,6.161577338405991,2.205565471227474,2.205565471227474
S001,S001_R064,M2,0,246.86789726845333,7.035597780082458,1.0669674612332967,1.0669674612332967
S001,S001_R065,M2,0,201.99257124280115,6.823709186842478,0.734113775253443,0.734113775253443
S001,S001_R066,M2,0,237.44629452216225,6.627110449970731,0.5284108119302678,0.5284108119302678
S001,S001_R067,M2,0,12.724447726615686,7.080165420880414,1.081479793344844,1.081479793344844
S001,S001_R068,M2,0,200.01837690438768,6.606003543901168,1.4750486006951846,1.4750486006951846
S001,S001_R069,M2,0,98.74442870271811,6.404733977828006,0.6610555917072964,0.6610555917072964
S001,S001_R070,M2,0,115.52611815609596,7.237296975173567,1.673373903351496,1.673373903351496
S001,S001_R071,M2,0,229.90783913457503,7.3258454862658136,0.8936636542599599,0.8936636542599599
S001,S001_R072,M2,0,58.91368861400269,6.540996870403785,1.1968501898219968,1.1968501898219968
S001,S001_R073,M2,0,105.35157540951711,6.767128192364966,1.957813938655173,1.957813938655173
S001,S001_R074,M2,0,88.3335702624146,7.18869004290171,0.9621805825682783,0.9621805825682783
S001,S001_R075,M2,0,25.296593504355215,6.756232528370599,1.3779807021706716,1.3779807021706716
S001,S001_R076,M2,0,112.8943969162314,6.750432338256804,0.8748660002892544,0.8748660002892544
S001,S001_R077,M2,0,163.19488057788087,6.398325919052937,1.9696650978807921,1.9696650978807921
S001,S001_R078,M2,0,28.134860620365597,6.181541910382688,0.536305707635237,0.536305707635237
S001,S001_R079,M2,0,103.46510848533273,6.365161256151875,1.7872788991670083,1.7872788991670083
S001,S001_R080,M2,0,50.33076798041048,6.980012776718871,1.0524084034300056,1.0524084034300056
S001,S001_R081,M2,0,16.657967795876964,6.785867557995559,1.001676727749404,1.001676727749404
S001,S001_R082,M2,0,232.4724826028958,6.603561832058025,0.8722640480526827,0.8722640480526827
S001,S001_R083,M2,0,125.53722684059404,6.873720544967293,-0.3971162851955694,-0.3971162851955694
S001,S001_R084,M2,0,152.8300395192124,6.585815357667519,0.13528926023844956,0.13528926023844956
S001,S001_R085,M2,0,59.536277953383916,7.132281745574065,0.15963134301166937,0.15963134301166937
S001,S001_R086,M2,0,235.07650416735697,6.691075089570672,1.038737122393424,1.038737122393424
S001,S001_R087,M2,0,120.64354041486702,7.029838788985543,1.2508222327185199,1.2508222327185199
S001,S001_R088,M2,0,236.91750989792214,6.395659401598256,0.5003404026024347,0.5003404026024347
S001,S001_R089,M2,0,35.673040931881786,7.354218306231281,0.4654435989553365,0.4654435989553365
S001,S001_R090,M2,0,124.39923950692298,7.562617143664264,0.7486297169744641,0.7486297169744641
S001,S001_R091,M2,0,40.267340240837676,6.456109216057412,0.5873916154424531,0.5873916154424531
S001,S001_R092,M2,0,84.40349593164214,6.964318221694913,0.4628019520592248,0.4628019520592248
S001,S001_R093,M2,0,212.42416788738063,7.049801314961695,2.4182866743079425,2.4182866743079425
S001,S001_R094,M2,0,71.13935751925065,7.280130704118519,1.361466846533911,1.361466846533911
S001,S001_R095,M2,0,156.3012279587405,7.006751162739855,1.2584883636519157,1.2584883636519157
S001,S001_R096,M2,0,22.388646447719726,6.675877111901154,0.8100428077828782,0.8100428077828782
S001,S001_R097,M2,0,15.321469325000276,6.8755774334798785,0.8581570511186983,0.8581570511186983
S001,S001_R098,M2,0,201.5786074048861,7.087019725435969,1.431309843021061,1.431309843021061
S001,S001_R099,M2,0,58.461761904671675,7.095240384843212,1.431016307940741,1.431016307940741
S001,S001_R100,M2,0,113.00197080453856,7.096903567044221,0.6567281797604698,0.6567281797604698
S001,S001_R101,M2,0,94.31953651458274,6.285352825034597,0.14000731492987062,0.14000731492987062
S001,S001_R102,M2,0,135.6314539322524,6.989664399007767,0.5368815162573143,0.5368815162573143
S001,S001_R103,M2,0,213.5429218914452,6.459335642171727,1.495335981474775,1.495335981474775
S001,S001_R104,M2,0,34.85195058408265,6.851035690691992,0.9441847084104986,0.9441847084104986
S001,S001_R105,M2,0,234.566132367407,6.472978262256688,1.66274357361407,1.66274357361407
S001,S001_R106,M2,0,134.0284842437564,6.7841260542437665,1.4619971632037032,1.4619971632037032
S001,S001_R107,M2,0,130.64767759774617,6.456511447342503,0.24468951064895417,0.24468951064895417
S001,S001_R108,M2,0,36.531444711399224,6.868917765708627,0.5854795405661594,0.5854795405661594
S001,S001_R109,M2,0,23.35301777985992,6.933559403933758,1.3725303303296,1.3725303303296
S001,S001_R110,M2,0,87.18097894972865,6.50758540702969,1.474018013467571,1.474018013467571
S001,S001_R111,M2,0,243.56041884595933,6.798027793447127,0.8322403707557773,0.8322403707557773
S001,S001_R112,M2,0,61.22127507823276,6.750710871921969,1.0299716950717022,1.0299716950717022
S001,S001_R113,M2,0,163.14685410848912,6.513553165841312,0.9114494602752473,0.9114494602752473
S001,S001_R114,M2,0,133.42968799957367,6.569186839478854,1.8199725096378037,1.8199725096378037
S001,S001_R115,M2,0,61.87973865901753,6.775013404569564,0.4639768551936111,0.4639768551936111
S001,S001_R116,M2,0,39.15784135257552,6.966922830393449,1.1414379329849038,1.1414379329849038
S001,S001_R117,M2,0,198.97264884200047,6.72415008449115,1.0664400894940502,1.0664400894940502
S001,S001_R118,M2,0,87.60418541312961,7.153993775776814,0.9563869482676521,0.9563869482676521
S001,S001_R119,M2,0,149.30873833602084,7.331978657654422,1.750120087122641,1.750120087122641
S001,S001_R120,M2,0,174.51887099370916,7.127631393655259,1.8023345461160563,1.8023345461160563
S001,S001_R121,M2,0,164.5402245593883,6.673188186757853,1.3801865446327855,1.3801865446327855
S001,S001_R122,M2,0,36.290685117492856,7.093848161253945,0.9531812733957387,0.9531812733957387
S001,S001_R123,M2,0,200.95075521095987,6.837302837028211,0.969169622683534,0.969169622683534
S001,S001_R124,M2,0,219.10547748141215,7.561733234171622,1.1218301524393175,1.1218301524393175
S001,S001_R125,M2,0,229.22830573646937,7.592034182195127,1.2256913904341118,1.2256913904341118
S001,S001_R126,M2,0,79.82346536237687,6.885986783285343,1.8076260298054945,1.8076260298054945
S001,S001_R127,M2,0,60.68317824413179,6.648738626106666,1.7194758737183105,1.7194758737183105
S001,S001_R128,M2,0,249.1750405844182,6.420593320323649,1.4984405372402878,1.4984405372402878
S001,S001_R129,M2,0,151.30486271776417,6.987724732703282,1.2911387461874262,1.2911387461874262
S001,S001_R130,M2,0,91.53825338456728,7.229211316803907,0.823099272757762,0.823099272757762
S001,S001_R131,M2,0,164.51161924967684,6.513869250515593,1.3288791362823797,1.3288791362823797
S001,S001_R132,M2,0,134.97333184355446,7.350845182146509,1.2251329371913846,1.2251329371913846
S001,S001_R133,M2,0,81.67265158479557,6.92177095965497,2.127898062630894,2.127898062630894
S001,S001_R134,M2,0,31.943396979708616,6.8349960538589745,1.5893936403612217,1.5893936403612217
S001,S001_R135,M2,0,29.82180986924258,6.1925311810437895,1.4527580536782485,1.4527580536782485
S001,S001_R136,M2,0,197.3245251050248,7.006007636552425,1.310975750186692,1.310975750186692
S001,S001_R137,M2,0,5.618727460946267,6.29917201701735,0.7535104970763458,0.7535104970763458
S001,S001_R138,M2,0,11.94272238161503,6.028214519955451,1.478394549773557,1.478394549773557
S001,S001_R139,M2,0,57.128378278202135,6.34651628771996,1.3821128074768456,1.3821128074768456
S001,S001_R140,M2,0,142.7789359894691,6.627051965230216,1.5506713589206442,1.5506713589206442
S001,S001_R141,M2,0,172.48563993272683,7.197797128093997,1.2613804706901255,1.2613804706901255
S001,S001_R142,M2,0,124.30281190718111,6.9284693785565326,1.6374289486157974,1.6374289486157974
S002,S002_R000,M3,0,223.41293268772853,6.1927048944158285,0.6339995295722429,0.6339995295722429
S002,S002_R001,M3,0,199.58995187230502,7.2006340489918585,0.15855039556101697,0.15855039556101697
S002,S002_R002,M3,0,23.324298654895163,7.0659498789033774,0.7658108893586997,0.7658108893586997
S002,S002_R003,M3,0,49.71723939759717,6.713175784492538,0.8629607644132795,0.8629607644132795
S002,S002_R004,M3,0,86.42218580859259,6.351258405334878,0.7377109532426633,0.7377109532426633
S002,S002_R005,M3,0,149.90474040459182,6.445477717031945,-0.4696061614032767,-0.4696061614032767
S002,S002_R006,M3,0,42.20386229080047,6.506029751302857,0.9527636031511098,0.9527636031511098
S002,S002_R007,M3,0,18.610046230890298,6.717782228161347,0.566567543234244,0.566567543234244
S002,S002_R008,M3,0,113.89745443468742,6.603770611566966,0.12679478859074939,0.12679478859074939
S002,S002_R009,M3,0,4.836417029445049,7.195102360303691,0.9809597948362996,0.9809597948362996
S002,S002_R010,M3,0,11.850114084119607,7.286160238919618,0.4561519888886293,0.4561519888886293
S002,S002_R011,M3,0,15.060510573148843,6.270828911565838,0.09528724878546657,0.09528724878546657
S002,S002_R012,M3,0,167.79566885623808,6.720342297172276,0.6886235511467469,0.6886235511467469
S002,S002_R013,M3,0,244.72263698010582,6.72993050086104,-0.3827003963861454,-0.3827003963861454
S002,S002_R014,M3,0,123.5990327509228,6.747753125012713,0.14664953976009598,0.14664953976009598
S002,S002_R015,M3,0,132.08859458921287,6.446267588205798,0.5258487142134397,0.5258487142134397
S002,S002_R016,M3,0,137.45814906111806,6.708101973283882,-0.4067624592770861,-0.4067624592770861
S002,S002_R017,M3,0,189.35543635452217,6.006215893441755,0.10805501018662034,0.10805501018662034
S002,S002_R018,M3,0,94.2458479022722,6.431070838335901,0.047857033574163266,0.047857033574163266
S002,S002_R019,M3,0,42.356831529432675,6.800668808003779,0.7853276171825678,0.7853276171825678
S002,S002_R020,M3,0,92.08644951893518,6.658395491500603,0.7589608704610997,0.7589608704610997
S002,S002_R021,M3,0,112.01837410448213,6.1901538342057405,0.5278557557904442,0.5278557557904442
S002,S002_R022,M3,0,119.98629576187776,6.062584604398611,0.04908035540648409,0.04908035540648409
S002,S002_R023,M3,0,146.370447894354,6.758007224632457,-0.02445333416490636,-0.02445333416490636
S002,S002_R024,M3,0,153.48650173658007,6.757361509587682,-0.12854298343622905,-0.12854298343622905
S002,S002_R025,M3,0,136.1432739494409,6.588578679956679,0.2555500266012949,0.2555500266012949
S002,S002_R026,M3,0,172.12423844492457,6.1753588064829605,1.2243968723912655,1.2243968723912655
S002,S002_R027,M3,0,214.91569791156388,6.502715186598821,1.4448959124161194,1.4448959124161194
S002,S002_R028,M3,0,177.49719397916658,7.002712165772613,-0.5005198265648305,-0.5005198265648305
S002,S002_R029,M3,0,189.0385702067599,6.375453261587347,0.07315870349345599,0.07315870349345599
S002,S002_R030,M3,0,9.03324248046761,6.783131809700407,1.3319725752058287,1.3319725752058287
S002,S002_R031,M3,0,249.2508174361621,6.82173888605109,0.4616350224357124,0.4616350224357124
S002,S002_R032,M3,0,110.00884502701177,6.653531581081004,0.24048799624404388,0.24048799624404388
S002,S002_R033,M3,0,230.09311348443114,7.0102770304699495,0.05447469710548558,0.05447469710548558
S002,S002_R034,M3,0,21.660581231340508,6.642054898126594,-0.6296883923529786,-0.6296883923529786
S002,S002_R035,M3,0,35.848916517940566,6.688387160324401,-0.2318445346469854,-0.2318445346469854
S002,S002_R036,M3,0,105.5907987513633,6.52007806882261,0.1764484567543021,0.1764484567543021
S002,S002_R037,M3,0,172.31815773837025,7.034082503104594,0.2024088417346453,0.2024088417346453
S002,S002_R038,M3,0,101.12459039057694,6.475076556488183,0.8184892927119884,0.8184892927119884
S002,S002_R039,M3,0,140.37905745117234,7.425729011105101,1.019216231344633,1.019216231344633
S002,S002_R040,M3,0,204.6037140977222,6.859110470166434,0.5791910727417056,0.5791910727417056
S002,S002_R041,M3,0,10.206656447491728,6.681254986790752,-0.04096705781425458,-0.04096705781425458
S002,S002_R042,M3,0,191.71933798933065,7.062148296711486,0.025228904967027288,0.025228904967027288
S002,S002_R043,M3,0,76.11220863653593,6.699364158223496,0.678189923134229,0.678189923134229
S002,S002_R044,M3,0,15.048552157499095,6.4795321785381566,0.12921685221666201,0.12921685221666201
S002,S002_R045,M3,0,171.08837684141645,6.733956517055286,0.6441663798452277,0.6441663798452277
S002,S002_R046,M3,0,143.8641588580212,7.039983839577408,0.739894933227299,0.739894933227299
S002,S002_R047,M3,0,27.28085799694479,6.951840097420786,-0.85756370073287,-0.85756370073287
S002,S002_R048,M3,0,25.938714178954715,6.534757700397814,0.6046306790820034,0.6046306790820034
S002,S002_R049,M3,0,106.15763134380953,6.366254995017505,0.6405299380026331,0.6405299380026331
S002,S002_R050,M3,0,79.9170722284956,7.060467437560806,-0.47813552412842475,-0.47813552412842475
S002,S002_R051,M3,0,193.25018423340416,6.793199706186521,0.5530025278689581,0.5530025278689581
